notebook,source_table,source_column,destination_table,destination_column,transformation_type,transformation_expr
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),scoreprovider,contract (dlc_data.db),scoreprovider,DIRECT,
./disbursement/contract_daily_vnpt.ipynb,contract (dlc_data.db),scoreprovider,contract (dlc_data.db),scoreprovider,DIRECT,
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),servicecode,contract (dlc_data.db),servicecode,DIRECT,
./disbursement/contract_daily_vnpt.ipynb,contract (dlc_data.db),servicecode,contract (dlc_data.db),servicecode,DIRECT,
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),source,contract (dlc_data.db),source,DIRECT,
./disbursement/contract_daily_vnpt.ipynb,contract (dlc_data.db),source,contract (dlc_data.db),source,DIRECT,
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),term_loan,contract (dlc_data.db),term_loan,DIRECT,
./disbursement/contract_daily_vnpt.ipynb,contract (dlc_data.db),term_loan,contract (dlc_data.db),term_loan,DIRECT,
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),to_at,contract (dlc_data.db),to_at,DIRECT,
./disbursement/contract_daily_vnpt.ipynb,contract (dlc_data.db),to_at,contract (dlc_data.db),to_at,DIRECT,
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),utm_source,contract (dlc_data.db),utm_source,DIRECT,
./disbursement/contract_daily_vnpt.ipynb,contract (dlc_data.db),utm_source,contract (dlc_data.db),utm_source,DIRECT,
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),vega_fraud_score_id,contract (dlc_data.db),vega_fraud_score_id,DIRECT,
./disbursement/contract_daily_vnpt.ipynb,contract (dlc_data.db),vega_fraud_score_id,contract (dlc_data.db),vega_fraud_score_id,DIRECT,
./disbursement/risk/contract_score_fiza_v4_v5.ipynb,customer_loan_final (dlc_data.db),vega_fraud_score_id,contract (dlc_data.db),vega_fraud_score_id,DIRECT,
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),vega_score,contract (dlc_data.db),vega_score,DIRECT,
./disbursement/contract_daily_vnpt.ipynb,contract (dlc_data.db),vega_score,contract (dlc_data.db),vega_score,DIRECT,
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),vega_score_id,contract (dlc_data.db),vega_score_id,DIRECT,
./disbursement/contract_daily_vnpt.ipynb,contract (dlc_data.db),vega_score_id,contract (dlc_data.db),vega_score_id,DIRECT,
./disbursement/risk/contract_score_fiza_v4_v5.ipynb,customer_loan_final (dlc_data.db),vega_score_id,contract (dlc_data.db),vega_score_id,DIRECT,
./disbursement/risk/contract_score_fiza_v4_v5.ipynb,customer_loan_final (dlc_data.db),version,contract (dlc_data.db),version,DIRECT,
./disbursement/risk/contract_score_fiza_v4_v5.ipynb,customer_loan_final (dlc_data.db),_LITERAL_,contract (dlc_data.db),version,LITERAL,lit('v5'
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),vnpt_score_id,contract (dlc_data.db),vnpt_score_id,DIRECT,
./disbursement/contract_daily_vnpt.ipynb,contract (dlc_data.db),vnpt_score_id,contract (dlc_data.db),vnpt_score_id,DIRECT,
./disbursement/risk/contract_score_fiza_v4_v5.ipynb,customer_loan_final (dlc_data.db),vnpt_score_id,contract (dlc_data.db),vnpt_score_id,DIRECT,
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),vnptscore,contract (dlc_data.db),vnptscore,DIRECT,
./disbursement/contract_daily_vnpt.ipynb,contract (dlc_data.db),vnptscore,contract (dlc_data.db),vnptscore,DIRECT,
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),ward,contract (dlc_data.db),ward,DIRECT,
./disbursement/contract_daily_vnpt.ipynb,contract (dlc_data.db),ward,contract (dlc_data.db),ward,DIRECT,
./disbursement/risk/contract_score_fiza_v4_v5.ipynb,customer_loan_final (dlc_data.db),ward,contract (dlc_data.db),ward,DIRECT,
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),zalo_score,contract (dlc_data.db),zalo_score,DIRECT,
./disbursement/contract_daily_vnpt.ipynb,contract (dlc_data.db),zalo_score,contract (dlc_data.db),zalo_score,DIRECT,
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),zalo_score_id,contract (dlc_data.db),zalo_score_id,DIRECT,
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),contract_id,contract (dlc_data.db),zalo_score_id,CONDITIONAL,"when(col(""contract_id"")== ""FZ241210CX1AA"", lit(4"
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),zalo_score_id_tmp,contract (dlc_data.db),zalo_score_id,CONDITIONAL,when(col('zalo_score_id_tmp'
./disbursement/contract_daily_vnpt.ipynb,contract (dlc_data.db),zalo_score_id,contract (dlc_data.db),zalo_score_id,DIRECT,
./disbursement/risk/contract_score_fiza_v4_v5.ipynb,customer_loan_final (dlc_data.db),zalo_score_id,contract (dlc_data.db),zalo_score_id,DIRECT,
./disbursement/risk/contract_score_fiza_v4_v5.ipynb,customer_loan_final (dlc_data.db),id,contract (dlc_data.db),zalo_score_id,CONDITIONAL,when(col('id'
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),version,contract (dlc_data.db),zalo_score_id_tmp,CONDITIONAL,"when(col('version')=='v4', col('zalo_score_id_tmp'"
./disbursement/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),zalo_score_id_tmp,contract (dlc_data.db),zalo_score_id_tmp,CONDITIONAL,"when(col('version')=='v4', col('zalo_score_id_tmp'"
./disbursement/contract/contract_buyback_init.ipynb,daily_checkpoint_contract (vc_fi_data.db),_LITERAL_,contract_buyback (dlc_data.db),buyback_date,LITERAL,"date_format('selldate', 'yyyyMMdd'"
./disbursement/contract/contract_buyback_daily.ipynb,daily_checkpoint_contract (vc_fi_data.db),_LITERAL_,contract_buyback (dlc_data.db),buyback_date,LITERAL,"date_format('selldate', 'yyyyMMdd'"
./disbursement/contract/contract_buyback_daily.ipynb,daily_checkpoint_contract (vc_fi_data.db),buyback_date,contract_buyback (dlc_data.db),buyback_date,EXPRESSION,col('buyback_date'
./disbursement/contract/contract_buyback_init.ipynb,daily_checkpoint_contract (vc_fi_data.db),contract_code,contract_buyback (dlc_data.db),contract_code,DIRECT,
./disbursement/contract/contract_buyback_daily.ipynb,daily_checkpoint_contract (vc_fi_data.db),contract_code,contract_buyback (dlc_data.db),contract_code,DIRECT,
./disbursement/contract/contract_buyback_init.ipynb,daily_checkpoint_contract (vc_fi_data.db),_LITERAL_,contract_buyback (dlc_data.db),date_key,LITERAL,lit(date_key
./disbursement/contract/contract_buyback_daily.ipynb,daily_checkpoint_contract (vc_fi_data.db),_LITERAL_,contract_buyback (dlc_data.db),date_key,LITERAL,lit(date_key
./disbursement/contract/contract_buyback_daily.ipynb,daily_checkpoint_contract (vc_fi_data.db),selldate,contract_buyback (dlc_data.db),selldate,DIRECT,
./disbursement/contract/contract_buyback_init.ipynb,daily_checkpoint_contract (vc_fi_data.db),_LITERAL_,contract_buyback (dlc_data.db),seq,LITERAL,row_number(
./disbursement/contract/contract_buyback_daily.ipynb,daily_checkpoint_contract (vc_fi_data.db),_LITERAL_,contract_buyback (dlc_data.db),seq,LITERAL,row_number(
./disbursement/contract/contract_buyback_daily.ipynb,daily_checkpoint_contract (vc_fi_data.db),utm_source,contract_buyback (dlc_data.db),utm_source,DIRECT,
./disbursement/contract/contract_buyback_init.ipynb,daily_checkpoint_contract (vc_fi_data.db),utm_source,contract_buyback (dlc_data.db),utm_source_org,CONDITIONAL,"when(col('utm_source')==""BGRAB"", lit(""GRAB"""
./disbursement/contract/contract_buyback_daily.ipynb,daily_checkpoint_contract (vc_fi_data.db),utm_source,contract_buyback (dlc_data.db),utm_source_org,CONDITIONAL,"when(col('utm_source')==""BGRAB"", lit(""GRAB"""
./dim/contract_details_daily.ipynb,contract (dlc_data.db),age,contract_details (dlc_data.db),age,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),contract_id,contract_details (dlc_data.db),contract_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),customer_id,contract_details (dlc_data.db),customer_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),date_key,contract_details (dlc_data.db),date_key,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),_LITERAL_,contract_details (dlc_data.db),date_key,LITERAL,lit(date_key
./dim/contract_details_daily.ipynb,contract (dlc_data.db),disbursed_date,contract_details (dlc_data.db),disbursed_date,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),disbursed_month,contract_details (dlc_data.db),disbursed_month,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),disbursed_time,contract_details (dlc_data.db),disbursed_time,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),district,contract_details (dlc_data.db),district,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),dob,contract_details (dlc_data.db),dob,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),gender,contract_details (dlc_data.db),gender,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),grab_score_id,contract_details (dlc_data.db),grab_score_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),identity_card,contract_details (dlc_data.db),identity_card,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),mobifone_score_id,contract_details (dlc_data.db),mobifone_score_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),mobile,contract_details (dlc_data.db),mobile,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),momo_score_id,contract_details (dlc_data.db),momo_score_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),number_of_fi,contract_details (dlc_data.db),number_of_fi,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),pcb_score_id,contract_details (dlc_data.db),pcb_score_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),product_id,contract_details (dlc_data.db),product_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),province,contract_details (dlc_data.db),province,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),reloan,contract_details (dlc_data.db),reloan,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),vega_fraud_score_id,contract_details (dlc_data.db),vega_fraud_score_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),vega_score_id,contract_details (dlc_data.db),vega_score_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),vnpt_score_id,contract_details (dlc_data.db),vnpt_score_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),ward,contract_details (dlc_data.db),ward,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),zalo_score_id,contract_details (dlc_data.db),zalo_score_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),age,contract_dim (dlc_data.db),age,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),contract_id,contract_dim (dlc_data.db),contract_id,DIRECT,
./disbursement/risk/test.ipynb,dm_key_risk_indicators_current (dlc_data.db),contract_id,contract_dim (dlc_data.db),contract_id,GROUPBY,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),customer_id,contract_dim (dlc_data.db),customer_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),date_key,contract_dim (dlc_data.db),date_key,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),_LITERAL_,contract_dim (dlc_data.db),date_key,LITERAL,lit(date_key
./dim/contract_details_daily.ipynb,contract (dlc_data.db),disbursed_date,contract_dim (dlc_data.db),disbursed_date,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),disbursed_month,contract_dim (dlc_data.db),disbursed_month,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),disbursed_time,contract_dim (dlc_data.db),disbursed_time,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),district,contract_dim (dlc_data.db),district,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),dob,contract_dim (dlc_data.db),dob,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),gender,contract_dim (dlc_data.db),gender,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),grab_score_id,contract_dim (dlc_data.db),grab_score_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),identity_card,contract_dim (dlc_data.db),identity_card,DIRECT,
./disbursement/risk/test.ipynb,dm_key_risk_indicators_current (dlc_data.db),loan_amount,contract_dim (dlc_data.db),loan_amount,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),mobifone_score_id,contract_dim (dlc_data.db),mobifone_score_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),mobile,contract_dim (dlc_data.db),mobile,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),momo_score_id,contract_dim (dlc_data.db),momo_score_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),number_of_fi,contract_dim (dlc_data.db),number_of_fi,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),pcb_score_id,contract_dim (dlc_data.db),pcb_score_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),product_id,contract_dim (dlc_data.db),product_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),province,contract_dim (dlc_data.db),province,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),reloan,contract_dim (dlc_data.db),reloan,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),vega_fraud_score_id,contract_dim (dlc_data.db),vega_fraud_score_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),vega_score_id,contract_dim (dlc_data.db),vega_score_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),vnpt_score_id,contract_dim (dlc_data.db),vnpt_score_id,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),ward,contract_dim (dlc_data.db),ward,DIRECT,
./dim/contract_details_daily.ipynb,contract (dlc_data.db),zalo_score_id,contract_dim (dlc_data.db),zalo_score_id,DIRECT,
./disbursement/contract_canceled_daily.ipynb,orderloan (dlc_data.db),canceled_date,contract_exception (dlc_data.db),canceled_date,DIRECT,
./disbursement/contract_canceled_daily.ipynb,orderloan (dlc_data.db),_LITERAL_,contract_exception (dlc_data.db),canceled_date,LITERAL,"date_format(""canceled_time"",""yyyyMMdd"""
./disbursement/contract_canceled_init.ipynb,orderloan (dlc_data.db),canceled_date,contract_exception (dlc_data.db),canceled_date,DIRECT,
./disbursement/contract_canceled_init.ipynb,orderloan (dlc_data.db),_LITERAL_,contract_exception (dlc_data.db),canceled_date,LITERAL,"date_format(""canceled_time"",""yyyyMMdd"""
./disbursement/contract/contract_exception.ipynb,loan (vc_fi_data.db),updatedtime,contract_exception (dlc_data.db),canceled_date,DATE_EXPR,"date_format(col('updatedtime'), 'yyyyMMdd'"
./disbursement/contract/contract_exception_daily.ipynb,loan (vc_fi_data.db),updatedtime,contract_exception (dlc_data.db),canceled_date,DATE_EXPR,"date_format(col('updatedtime'), 'yyyyMMdd'"
./disbursement/contract_canceled_daily.ipynb,orderloan (dlc_data.db),canceled_time,contract_exception (dlc_data.db),canceled_time,DIRECT,
./disbursement/contract_canceled_daily.ipynb,orderloan (dlc_data.db),_LITERAL_,contract_exception (dlc_data.db),canceled_time,LITERAL,lit(None
./disbursement/contract_canceled_init.ipynb,orderloan (dlc_data.db),canceled_time,contract_exception (dlc_data.db),canceled_time,DIRECT,
./disbursement/contract_canceled_init.ipynb,orderloan (dlc_data.db),_LITERAL_,contract_exception (dlc_data.db),canceled_time,LITERAL,lit(None
./disbursement/contract/contract_exception.ipynb,loan (vc_fi_data.db),updatedtime,contract_exception (dlc_data.db),canceled_time,EXPRESSION,col('updatedtime'
./disbursement/contract/contract_exception_daily.ipynb,loan (vc_fi_data.db),updatedtime,contract_exception (dlc_data.db),canceled_time,EXPRESSION,col('updatedtime'
./disbursement/contract_canceled_daily.ipynb,orderloan (dlc_data.db),contract_code,contract_exception (dlc_data.db),contract_code,DIRECT,
./disbursement/contract_canceled_init.ipynb,orderloan (dlc_data.db),contract_code,contract_exception (dlc_data.db),contract_code,DIRECT,
./disbursement/contract_canceled_daily.ipynb,orderloan (dlc_data.db),contract_id,contract_exception (dlc_data.db),contract_id,DIRECT,
./disbursement/contract_canceled_init.ipynb,orderloan (dlc_data.db),contract_id,contract_exception (dlc_data.db),contract_id,DIRECT,
./disbursement/contract_canceled_daily.ipynb,orderloan (dlc_data.db),date_key,contract_exception (dlc_data.db),date_key,DIRECT,
./disbursement/contract_canceled_daily.ipynb,orderloan (dlc_data.db),_LITERAL_,contract_exception (dlc_data.db),date_key,LITERAL,lit(date_key
./disbursement/contract_canceled_daily.ipynb,orderloan (dlc_data.db),canceled_date,contract_exception (dlc_data.db),date_key,EXPRESSION,"col(""canceled_date"""
./disbursement/contract_canceled_init.ipynb,orderloan (dlc_data.db),date_key,contract_exception (dlc_data.db),date_key,DIRECT,
./disbursement/contract_canceled_init.ipynb,orderloan (dlc_data.db),canceled_date,contract_exception (dlc_data.db),date_key,EXPRESSION,"col(""canceled_date"""
./disbursement/contract_canceled_daily.ipynb,orderloan (dlc_data.db),disbursed_time,contract_exception (dlc_data.db),disbursed_time,DIRECT,
./disbursement/contract_canceled_init.ipynb,orderloan (dlc_data.db),disbursed_time,contract_exception (dlc_data.db),disbursed_time,DIRECT,
./disbursement/contract_canceled_daily.ipynb,orderloan (dlc_data.db),_LITERAL_,contract_exception (dlc_data.db),distr_date_v2,LITERAL,"date_format(""distr_date"",""yyyyMMdd"""
./disbursement/contract_canceled_init.ipynb,orderloan (dlc_data.db),_LITERAL_,contract_exception (dlc_data.db),distr_date_v2,LITERAL,"date_format(""distr_date"",""yyyyMMdd"""
./disbursement/contract_canceled_daily.ipynb,orderloan (dlc_data.db),id_contract,contract_exception (dlc_data.db),id_contract,DIRECT,
